ticker,date,open,high,low,close
METIS,2022-05-14,25.8819,26.0017,25.5839,25.7775
METIS,2022-05-15,26.1543,30.9628,25.1308,30.4195
METIS,2022-05-16,30.9129,32.9188,26.408,30.0419
METIS,2022-05-17,29.983,30.9697,28.527,29.5825
METIS,2022-05-18,29.5775,30.5653,24.5021,26.1739
METIS,2022-05-19,26.112,28.4675,24.3376,26.979
METIS,2022-05-20,26.9141,28.0453,25.4369,26.4372
METIS,2022-05-21,26.4372,26.7682,25.5117,26.1713
METIS,2022-05-22,26.2059,28.0035,25.8689,26.4982
METIS,2022-05-23,26.618,29.8401,26.6154,27.4071
METIS,2022-05-24,27.3843,27.3843,24.4531,26.0535
METIS,2022-05-25,26.0561,26.895,25.2122,25.7816
METIS,2022-05-26,25.5469,25.6947,22.2255,23.3366
METIS,2022-05-27,23.2417,23.4741,18.8811,19.6813
METIS,2022-05-28,19.6905,20.2766,18.3347,18.7786
METIS,2022-05-29,18.6378,21.5076,18.4209,21.1018
METIS,2022-05-30,21.1777,23.5635,21.1777,23.5611
METIS,2022-05-31,23.6234,24.1197,22.0783,22.2452
METIS,2022-06-01,22.1907,22.6427,19.8032,20.3406
METIS,2022-06-02,20.2598,20.9591,19.7132,20.7413
METIS,2022-06-03,20.7623,21.2898,19.7402,20.7881
METIS,2022-06-04,20.9657,21.6321,20.3734,21.5498
METIS,2022-06-05,21.4517,24.6476,21.4127,24.2179
METIS,2022-06-06,24.1772,26.997,23.3782,24.9188
METIS,2022-06-07,24.9088,24.9788,21.6522,23.3106
METIS,2022-06-08,23.1415,24.5523,22.3604,22.9251
METIS,2022-06-09,22.9753,23.7291,22.4922,22.8608
METIS,2022-06-10,22.8406,23.2814,20.4689,21.1125
METIS,2022-06-11,21.053,21.1255,18.0189,18.4789
METIS,2022-06-12,18.4789,19.0681,16.6265,17.6083
METIS,2022-06-13,17.4485,17.746,14.7463,16.7766
METIS,2022-06-14,16.6069,18.094,14.5888,16.5831
METIS,2022-06-15,16.5708,18.3742,15.0229,18.3065
METIS,2022-06-16,18.5103,18.6794,16.4019,16.7166
METIS,2022-06-17,16.1277,16.9165,15.9976,16.77
METIS,2022-06-18,16.5303,16.77,14.1447,14.9757
METIS,2022-06-19,14.9278,16.7289,14.6758,16.2415
METIS,2022-06-20,16.3168,16.9796,15.7455,16.6027
METIS,2022-06-21,16.5781,18.778,16.4429,17.6014
METIS,2022-06-22,17.6366,17.992,16.7702,16.8431
METIS,2022-06-23,16.7625,18.4835,16.7203,18.1828
METIS,2022-06-24,18.2158,20.9279,18.1758,20.8651
METIS,2022-06-25,20.969,21.7148,19.0674,20.2558
METIS,2022-06-26,20.1633,21.0457,19.5583,20.4275
METIS,2022-06-27,20.3778,24.4667,19.1431,23.3692
METIS,2022-06-28,23.348,28.6942,21.0649,21.4045
METIS,2022-06-29,21.3943,21.4844,18.5747,19.4664
METIS,2022-06-30,19.5166,19.5166,17.5876,18.5677
METIS,2022-07-01,18.6875,19.7563,18.406,19.1189
METIS,2022-07-02,19.0,19.9361,18.5895,19.8661
METIS,2022-07-03,19.7843,19.8961,18.7256,19.3848
METIS,2022-07-04,19.1251,19.9361,18.4778,19.9361
METIS,2022-07-05,19.966,20.9149,18.6794,19.5285
METIS,2022-07-06,19.6084,19.7882,18.8592,19.6384
METIS,2022-07-07,19.5884,22.3399,19.5485,21.5271
METIS,2022-07-08,21.5091,24.3569,21.4956,23.296
METIS,2022-07-09,23.1961,23.1961,21.9868,22.9662
METIS,2022-07-10,22.8962,22.8962,21.2722,22.0498
METIS,2022-07-11,22.1057,22.1057,20.2887,20.3337
METIS,2022-07-12,20.2827,20.2867,19.3177,19.4226
METIS,2022-07-13,19.4803,20.2408,19.1899,20.2408
METIS,2022-07-14,20.2617,23.0861,20.1429,22.0478
METIS,2022-07-15,22.0476,24.0871,21.9168,23.7529
METIS,2022-07-16,23.6909,25.2739,22.8471,24.3301
METIS,2022-07-17,24.3164,25.4719,23.9565,23.9965
METIS,2022-07-18,24.0198,33.7756,23.6619,28.9453
METIS,2022-07-19,28.9593,31.7333,28.1091,30.8849
METIS,2022-07-20,30.88,37.6103,29.3154,32.7176
METIS,2022-07-21,32.848,33.9071,28.2174,33.7074
METIS,2022-07-22,33.9554,34.6249,29.784,30.2575
METIS,2022-07-23,30.1554,32.853,27.5819,28.7055
METIS,2022-07-24,28.7355,31.7513,28.702,30.5761
METIS,2022-07-25,30.6161,31.3763,27.3433,28.7123
METIS,2022-07-26,28.9526,28.9526,25.74,26.6437
METIS,2022-07-27,26.7738,36.009,26.7738,33.8781
METIS,2022-07-28,33.8481,39.4026,32.3,36.7073
METIS,2022-07-29,36.7095,41.315,32.4878,35.8043
METIS,2022-07-30,35.3445,38.1133,35.0108,35.6921
METIS,2022-07-31,35.4131,35.7179,33.7995,34.5783
METIS,2022-08-01,34.6093,34.6794,32.5123,33.8805
METIS,2022-08-02,33.9202,34.3596,31.5069,33.156
METIS,2022-08-03,33.1583,37.7221,32.5233,36.9392
METIS,2022-08-04,36.9385,47.7943,34.7642,44.0113
METIS,2022-08-05,44.7813,49.505,43.7417,47.8991
METIS,2022-08-06,47.8996,48.5305,42.749,42.9594
METIS,2022-08-07,42.9999,46.2988,41.039,46.0983
METIS,2022-08-08,45.8587,47.8891,43.4161,45.3259
METIS,2022-08-09,45.5555,45.9351,41.4675,42.3189
METIS,2022-08-10,42.5089,47.4118,41.7304,46.9836
METIS,2022-08-11,46.8741,50.043,45.3495,45.7515
METIS,2022-08-12,45.8229,48.8334,43.8619,47.852
METIS,2022-08-13,47.9756,49.209,46.3566,47.3164
METIS,2022-08-14,47.307,48.4879,42.7485,44.6428
METIS,2022-08-15,44.6414,45.3938,40.4645,40.7078
METIS,2022-08-16,40.7074,41.1176,37.9423,38.9065
METIS,2022-08-17,38.9065,43.1892,37.0993,39.2827
METIS,2022-08-18,39.2178,39.3388,37.3915,38.9122
METIS,2022-08-19,38.9149,39.1159,32.8293,33.379
METIS,2022-08-20,33.507,34.4934,31.4648,31.773
METIS,2022-08-21,31.9294,34.7286,31.6374,34.5553
METIS,2022-08-22,34.551,35.2473,31.1055,32.1285
METIS,2022-08-23,32.1285,35.0661,31.7104,34.515
METIS,2022-08-24,34.562,35.9596,33.8257,35.5909
METIS,2022-08-25,35.5945,37.2391,35.1428,35.4311
METIS,2022-08-26,35.4293,35.7568,31.9691,32.2812
METIS,2022-08-27,32.2432,32.3413,29.5068,29.6439
METIS,2022-08-28,29.5149,31.1912,29.1406,30.657
METIS,2022-08-29,30.6577,32.9346,28.707,32.5423
METIS,2022-08-30,32.7733,33.2537,29.9606,31.5425
METIS,2022-08-31,31.3848,32.565,30.3596,31.4857
METIS,2022-09-01,31.486,31.684,29.7509,30.7971
METIS,2022-09-02,30.7971,32.8706,30.3474,31.6301
METIS,2022-09-03,31.6181,31.6387,30.545,30.738
METIS,2022-09-04,30.735,31.4151,29.87,30.065
METIS,2022-09-05,30.068,30.717,29.568,29.948
METIS,2022-09-06,29.947,31.7212,28.497,28.89
METIS,2022-09-07,28.8903,29.8147,27.3331,29.8118
METIS,2022-09-08,29.822,30.9506,28.2941,28.9031
METIS,2022-09-09,28.8969,32.5574,28.6756,32.0039
METIS,2022-09-10,32.1216,32.6663,30.6244,32.0872
METIS,2022-09-11,32.0832,32.7189,30.9573,31.4674
METIS,2022-09-12,31.4991,32.2521,29.0531,29.8073
METIS,2022-09-13,29.8357,30.1916,27.5881,27.9191
METIS,2022-09-14,27.914,28.2758,26.3314,27.1144
METIS,2022-09-15,27.064,28.2823,25.6092,26.0238
METIS,2022-09-16,26.0339,26.0388,24.1335,24.6332
METIS,2022-09-17,24.6246,25.7168,24.1382,25.1209
METIS,2022-09-18,25.1136,25.5172,23.7317,24.0508
METIS,2022-09-19,24.0897,24.0921,22.7503,24.0152
METIS,2022-09-20,24.0152,24.1402,23.3034,23.4615
METIS,2022-09-21,23.5402,23.9897,22.7614,22.994
METIS,2022-09-22,23.2769,24.4938,22.7586,24.2345
METIS,2022-09-23,23.9888,25.2217,23.6015,24.0274
METIS,2022-09-24,24.0346,25.2094,24.0204,24.7392
METIS,2022-09-25,24.7175,25.0175,23.58,23.6267
METIS,2022-09-26,23.6246,25.0,22.9779,24.1535
METIS,2022-09-27,24.1498,25.3757,23.5145,23.5145
METIS,2022-09-28,23.4993,24.2838,22.7607,24.2206
METIS,2022-09-29,24.2205,25.1932,23.5689,24.7766
METIS,2022-09-30,24.7761,25.4001,24.1139,24.156
METIS,2022-10-01,24.1125,24.7417,23.446,23.6833
METIS,2022-10-02,23.6833,23.9923,22.9987,23.6612
METIS,2022-10-03,23.8189,23.9919,22.8452,23.8248
METIS,2022-10-04,23.8304,25.7207,23.7343,25.3633
METIS,2022-10-05,25.3688,27.5257,25.0708,27.2367
METIS,2022-10-06,27.2756,29.6592,26.2103,26.3621
METIS,2022-10-07,26.3829,28.2669,26.262,26.8103
METIS,2022-10-08,26.7753,27.0729,25.9813,25.985
METIS,2022-10-09,25.9931,26.0912,25.4862,25.7605
METIS,2022-10-10,25.7564,26.614,25.0139,25.1867
METIS,2022-10-11,25.1664,25.1974,23.5876,24.6628
METIS,2022-10-12,24.6654,24.826,24.0196,24.3571
METIS,2022-10-13,24.396,24.8756,22.1777,24.7797
METIS,2022-10-14,24.8512,25.9562,24.4566,24.4581
METIS,2022-10-15,24.4996,24.8234,24.1394,24.3339
METIS,2022-10-16,24.331,26.7659,24.2624,26.1237
METIS,2022-10-17,26.1526,29.5913,26.076,28.5663
METIS,2022-10-18,28.629,30.5142,27.6331,28.1539
METIS,2022-10-19,28.1536,28.1894,26.8519,28.0358
METIS,2022-10-20,28.0576,28.1139,26.4231,26.7333
METIS,2022-10-21,26.7265,27.2542,25.7131,26.9588
METIS,2022-10-22,26.956,29.956,26.9209,28.4553
METIS,2022-10-23,28.4504,28.966,27.7537,28.7741
METIS,2022-10-24,28.7987,29.9839,28.2174,28.5983
METIS,2022-10-25,28.5971,31.1861,27.9149,30.1916
METIS,2022-10-26,30.1848,31.5586,29.5541,29.8132
METIS,2022-10-27,29.8073,30.3857,28.6419,28.7057
METIS,2022-10-28,28.7047,29.858,27.7778,29.5062
METIS,2022-10-29,29.5183,32.5841,28.8112,31.2175
METIS,2022-10-30,31.1765,31.476,29.5134,30.058
METIS,2022-10-31,30.059,31.0254,28.6003,28.9307
METIS,2022-11-01,28.9233,29.5745,28.7721,28.7721
METIS,2022-11-02,28.7862,29.5466,27.7206,27.7836
METIS,2022-11-03,27.7783,31.2763,27.3273,27.64
METIS,2022-11-04,27.5697,29.9909,26.0884,29.9421
METIS,2022-11-05,29.9724,30.3542,28.8406,29.6318
METIS,2022-11-06,29.6612,29.6612,27.5506,27.5722
METIS,2022-11-07,27.5822,27.8606,26.7713,26.9335
METIS,2022-11-08,26.9381,27.3237,21.9886,23.9516
METIS,2022-11-09,23.9216,24.3501,18.5286,19.4321
METIS,2022-11-10,19.419,23.4281,18.9071,22.3635
METIS,2022-11-11,22.3959,24.7286,18.8757,19.42
METIS,2022-11-12,19.4633,20.1081,18.9059,19.1555
METIS,2022-11-13,19.1455,19.7743,18.0919,18.3742
METIS,2022-11-14,18.3742,19.6025,17.973,18.9116
METIS,2022-11-15,18.9406,20.6352,18.8754,19.7502
METIS,2022-11-16,19.7361,19.9526,18.5514,18.7429
METIS,2022-11-17,18.7427,19.4043,18.7229,18.9752
METIS,2022-11-18,18.9754,19.4517,18.936,19.2976
METIS,2022-11-19,19.3178,19.3598,18.8984,19.2899
METIS,2022-11-20,19.2926,19.3677,17.7931,17.8129
METIS,2022-11-21,17.843,17.843,16.2398,16.8498
METIS,2022-11-22,16.9097,18.2599,16.8596,17.2589
METIS,2022-11-23,17.3476,18.5283,17.2179,17.9304
METIS,2022-11-24,17.9702,18.3011,17.6553,17.6851
METIS,2022-11-25,17.665,18.0977,17.5763,17.79
METIS,2022-11-26,17.8175,18.7489,17.7495,18.1393
METIS,2022-11-27,18.1093,18.4782,17.9796,18.3484
METIS,2022-11-28,18.3283,18.3884,17.6017,17.8732
METIS,2022-11-29,17.8732,18.6,17.6205,18.0233
METIS,2022-11-30,17.9933,19.923,17.9639,19.791
METIS,2022-12-01,19.9008,20.3618,18.9421,18.9911
METIS,2022-12-02,18.9711,19.5306,18.7004,18.9911
METIS,2022-12-03,18.9511,19.1119,18.5019,18.6319
METIS,2022-12-04,18.5019,19.1138,18.4518,18.9019
METIS,2022-12-05,18.8838,19.6616,18.5202,18.5604
METIS,2022-12-06,18.5504,18.7506,18.1,18.1496
METIS,2022-12-07,18.14,18.5698,17.7798,17.86
METIS,2022-12-08,17.84,18.2918,17.0017,17.7913
METIS,2022-12-09,17.8118,18.0204,17.321,17.3605
METIS,2022-12-10,17.3405,18.3302,17.3305,18.2098
METIS,2022-12-11,18.0698,18.2707,17.8498,18.0018
METIS,2022-12-12,18.0236,18.3418,17.4902,18.3417
METIS,2022-12-13,18.3417,19.2127,17.8146,18.7253
METIS,2022-12-14,18.7157,19.2796,18.3613,18.4313
METIS,2022-12-15,18.44,18.5518,17.5217,17.6218
