ticker,date,open,high,low,close
DESO,2023-08-20,8.8586,9.01046,8.74371,8.95815
DESO,2023-08-21,8.94995,9.05665,8.85369,9.02365
DESO,2023-08-22,9.02365,9.03406,8.88838,8.88838
DESO,2023-08-23,8.89487,8.89939,8.74378,8.86703
DESO,2023-08-24,8.85772,8.98949,8.81821,8.89656
DESO,2023-08-25,8.91285,9.05665,8.85485,8.88631
DESO,2023-08-26,8.88689,9.02385,8.77366,8.80965
DESO,2023-08-27,8.81195,8.89421,8.74156,8.88492
DESO,2023-08-28,8.88253,9.00728,8.84353,8.96004
DESO,2023-08-29,8.96004,9.05333,8.86841,8.99061
DESO,2023-08-30,9.02522,9.05964,8.92954,9.0325
DESO,2023-08-31,9.01851,9.05719,8.93787,9.02913
DESO,2023-09-01,9.02883,9.03341,8.84847,8.99982
DESO,2023-09-02,9.00091,9.11685,8.78078,8.84453
DESO,2023-09-03,8.84203,9.02826,8.79242,8.98517
DESO,2023-09-04,8.98088,8.98088,8.75817,8.81463
DESO,2023-09-05,8.81443,8.88881,8.70032,8.79638
DESO,2023-09-06,8.79319,8.98613,8.74229,8.76044
DESO,2023-09-07,8.75914,8.93177,8.69657,8.75783
DESO,2023-09-08,8.75348,9.04564,8.69566,8.86315
DESO,2023-09-09,8.86256,8.86835,8.7096,8.72599
DESO,2023-09-10,8.72658,8.7517,8.64231,8.6864
DESO,2023-09-11,8.69998,8.91443,8.55578,8.65343
DESO,2023-09-12,8.65363,8.67042,8.51075,8.60521
DESO,2023-09-13,8.60413,8.66547,8.40003,8.44519
DESO,2023-09-14,8.4825,8.66595,8.34882,8.34882
DESO,2023-09-15,8.34814,8.62932,8.32585,8.37648
DESO,2023-09-16,8.38545,8.69432,8.34783,8.50547
DESO,2023-09-17,8.50307,8.69228,8.44282,8.55415
DESO,2023-09-18,8.55415,8.68961,8.4965,8.62537
DESO,2023-09-19,8.62638,9.00721,8.58317,8.73522
DESO,2023-09-20,8.76834,8.9548,8.67574,8.69232
DESO,2023-09-21,8.69232,8.88104,8.45002,8.47496
